<<<<<<< HEAD
question_id,agent,question,topic,answer_pred,answer_gold,hit,agee,coverage,info_rate,efficiency,usr,traj_length,n_unique,n_nodes_graph,n_edges_graph,n_communities,shrinkage_lambda,skip_reason
131,random_walk,what are the main languages in [William Davies] written films,William Davies,Perfectly Normal,English,0,0.22708032023890254,3.4272866856766835e-05,0.29983274840973895,0.9594594594594594,0.5,10,5,9118,12385,16,0.0,
131,greedy,what are the main languages in [William Davies] written films,William Davies,2003,English,0,0.7354848388228643,0.9375685457337135,0.41059046899321283,0.968421052631579,1.0,10,10,9118,12385,16,1.0,
131,bfs,what are the main languages in [William Davies] written films,William Davies,john malkovich,English,0,0.6145526887956978,0.47247668903648954,0.6586597690299791,0.8095238095238095,1.0,10,10,9118,12385,16,0.11657559198542808,
132,random_walk,which person directed the movies written by [Stephanie Soechtig],Stephanie Soechtig,The Other Woman,Jason Lindsey,0,0.5605393489134324,0.7089779821665749,0.30105602709755647,0.7733333333333334,0.7,10,7,1286,1461,5,0.41666666666666663,
132,greedy,which person directed the movies written by [Stephanie Soechtig],Stephanie Soechtig,Documentary,Jason Lindsey,0,0.6310729679928614,0.7121469915044235,0.38024053764943266,0.9294736842105263,0.8,10,8,1286,1461,5,0.4112554112554113,
132,bfs,which person directed the movies written by [Stephanie Soechtig],Stephanie Soechtig,2009,Jason Lindsey,0,0.657457492314528,0.6818613064041145,0.5242155901846014,0.8253968253968254,1.0,10,10,1286,1461,5,0.292929292929293,
133,random_walk,what were the release years of the movies acted by [Trond Espen Seim],Trond Espen Seim,I Belong,2004,0,0.21951937269294267,0.00011084016847705604,0.2854795420717611,0.9333333333333333,0.7,10,7,4511,4789,14,0.0,
133,greedy,what were the release years of the movies acted by [Trond Espen Seim],Trond Espen Seim,Drama,2004,0,0.5559315433418,0.6290354200363091,0.2876095359262942,0.9266666666666666,0.7,10,7,4511,4789,14,0.2666666666666666,
133,bfs,what were the release years of the movies acted by [Trond Espen Seim],Trond Espen Seim,Troubled Water,2004,0,0.5339949305964352,0.3311611258379379,0.5777840502875209,0.8799999999999999,1.0,10,10,4511,4789,14,0.06418554476806904,
134,random_walk,who are the directors of the movies written by [Margaret Drabble],Margaret Drabble,Deep Impact,Karel Reisz,0,0.49891294679932174,0.5028241832276078,0.2790854340736509,0.9047619047619048,0.7,10,7,201,207,5,0.1736111111111111,
134,greedy,who are the directors of the movies written by [Margaret Drabble],Margaret Drabble,The Biggest Bundle of Them All,Karel Reisz,0,0.500892496545468,0.5028241832276078,0.2833273822276179,0.9047619047619048,0.7,10,7,201,207,5,0.1736111111111111,
134,bfs,who are the directors of the movies written by [Margaret Drabble],Margaret Drabble,Melvyn Bragg,Karel Reisz,0,0.6217578149056934,0.5882581821028269,0.5026240827719703,0.873015873015873,1.0,10,10,201,207,5,0.16666666666666674,
135,llm_react,what were the release dates of [Mathieu Amalric] directed movies,Mathieu Amalric,2010,2014|2010,1,0.3933863960663847,1.0685530189294156e-05,0.9282233855881201,1.0,1.0,2,2,9851,14606,19,0.0,
135,random_walk,what were the release dates of [Mathieu Amalric] directed movies,Mathieu Amalric,Pretty/Handsome,2014|2010,0,0.4554384058278375,0.3879493416321722,0.2882831387173218,0.9047619047619047,0.7,10,7,9851,14606,19,0.12616201859229753,
135,greedy,what were the release dates of [Mathieu Amalric] directed movies,Mathieu Amalric,Western,2014|2010,0,0.8547639964812179,0.9474218487035782,0.669922921459497,0.9897959183673469,1.0,10,10,9851,14606,19,1.0,
135,bfs,what were the release dates of [Mathieu Amalric] directed movies,Mathieu Amalric,Dirty Martini,2014|2010,0,0.5049951724469991,0.3107671729948312,0.5230321033031418,0.8800000000000001,1.0,10,10,9851,14606,19,0.062199114192181756,
136,random_walk,the actor [Alex Frost] starred together with who,Alex Frost,Agnes of God,J.K. Simmons|John Robinson|Adam Scott,0,0.46360209025226673,0.4045864486811059,0.29054392176752036,0.9047619047619049,0.7,10,7,4955,5617,15,0.12953367875647667,
136,greedy,the actor [Alex Frost] starred together with who,Alex Frost,Drama,J.K. Simmons|John Robinson|Adam Scott,0,0.6154388335277198,0.7658020530976204,0.31347073089708055,0.910108604845447,0.8,10,8,4955,5617,15,0.3995157384987893,
136,bfs,the actor [Alex Frost] starred together with who,Alex Frost,Brittany Snow,J.K. Simmons|John Robinson|Adam Scott,1,0.5261703419229262,0.47815860448474545,0.40105646206348855,0.8253968253968255,1.0,10,10,4955,5617,15,0.11764705882352945,
137,llm_react,the movies written by [Mack Crane] starred who,Mack Crane,Frank Morgan,Frank Morgan|Jean Harlow|Lee Tracy,1,0.4015407341002922,2.2807097568763406e-05,0.9641692351802738,1.0,1.0,2,2,7972,9825,11,0.0,
137,random_walk,the movies written by [Mack Crane] starred who,Mack Crane,Stop! Or My Mom Will Shoot,Frank Morgan|Jean Harlow|Lee Tracy,0,0.5907585427064558,0.6460281211262991,0.3837988400897922,0.848421052631579,0.8,10,8,7972,9825,11,0.268983268983269,
137,greedy,the movies written by [Mack Crane] starred who,Mack Crane,Monster in the Closet,Frank Morgan|Jean Harlow|Lee Tracy,0,0.7090507686899438,0.9092049445787529,0.4130460590052511,0.8888888888888888,1.0,10,10,7972,9825,11,1.0,
137,bfs,the movies written by [Mack Crane] starred who,Mack Crane,Drama,Frank Morgan|Jean Harlow|Lee Tracy,0,0.5882206352915206,0.506260446111357,0.5227108158608834,0.8412698412698413,1.0,10,10,7972,9825,11,0.12429378531073453,
138,random_walk,what genres do the films written by [Edward Lewis Wallant] fall under,Edward Lewis Wallant,A Streetcar Named Desire,Drama,0,0.4622097505758551,0.39992130428105815,0.2919251326404216,0.9047619047619048,0.7,10,7,5087,5897,16,0.12851405622489961,
138,greedy,what genres do the films written by [Edward Lewis Wallant] fall under,Edward Lewis Wallant,Support Your Local Sheriff!,Drama,0,0.6675431537256673,0.9376105759779831,0.31633514197868084,0.8675736961451247,0.9,10,9,5087,5897,16,1.0,
138,bfs,what genres do the films written by [Edward Lewis Wallant] fall under,Edward Lewis Wallant,bd-r,Drama,0,0.6001723431871698,0.4271528183438018,0.634341267217909,0.88,1.0,10,10,5087,5897,16,0.10703897614892383,
139,llm_react,which movies have the same screenwriter of [The Dark Angel],The Dark Angel,"The Dark Angel, Watch on the Rhine, The Children's Hour, Julia, The North Star, These Three, The Little Foxes",Anything Goes|Angel|Toys in the Attic,1,0.9591173330404972,0.956605836346817,0.9332688588007737,1.0,1.0,2,2,1034,1530,23,1.0,
139,random_walk,which movies have the same screenwriter of [The Dark Angel],The Dark Angel,cecil b. demille,Anything Goes|Angel|Toys in the Attic,0,0.28332722110971365,0.00033638886552855076,0.5341879976889647,0.8947368421052633,0.8,10,8,1034,1530,23,0.0,
139,greedy,which movies have the same screenwriter of [The Dark Angel],The Dark Angel,Comedy,Anything Goes|Angel|Toys in the Attic,0,0.8356383064843628,0.9569084943071465,0.6377784452757941,0.9473684210526316,1.0,10,10,1034,1530,23,0.9899899899899898,
139,bfs,which movies have the same screenwriter of [The Dark Angel],The Dark Angel,Merle Oberon,Anything Goes|Angel|Toys in the Attic,0,0.7198116707199161,0.6817036232833967,0.6494320047768324,0.8918918918918919,1.0,10,10,1034,1530,23,0.2732354996505939,
140,llm_react,who wrote movies together with [Robert Russell],Robert Russell,Robert Russell,Richard Flournoy|Frank Ross|Lewis R. Foster,0,0.4001705762892141,8.214227041235418e-05,0.9581074420896993,1.0,1.0,2,2,4058,4666,6,0.0,
140,random_walk,who wrote movies together with [Robert Russell],Robert Russell,Dead End,Richard Flournoy|Frank Ross|Lewis R. Foster,0,0.21969588530875103,0.00028749794644323965,0.28605483645041635,0.9333333333333333,0.7,10,7,4058,4666,6,0.0,
140,greedy,who wrote movies together with [Robert Russell],Robert Russell,comedy,Richard Flournoy|Frank Ross|Lewis R. Foster,0,0.5745828706179146,0.7414177352242022,0.2914635417813599,0.8073684210526315,0.8,10,8,4058,4666,6,0.42857142857142855,
140,bfs,who wrote movies together with [Robert Russell],Robert Russell,Richard Flournoy,Richard Flournoy|Frank Ross|Lewis R. Foster,1,0.4721007661326136,0.21213865702345402,0.6365990233772523,0.8,1.0,10,10,4058,4666,6,0.03061224489795917,
141,llm_react,who co-starred with [Bruce Jones],Bruce Jones,Ricky Tomlinson,Julie Brown|Ricky Tomlinson|Gemma Phoenix,1,0.39276548331456984,0.0035842293906810036,0.9254992319508448,1.0,1.0,2,2,279,292,2,0.0,
141,random_walk,who co-starred with [Bruce Jones],Bruce Jones,Raining Stones,Julie Brown|Ricky Tomlinson|Gemma Phoenix,0,0.1941118914863714,0.005376344086021506,0.18509984639016897,1.0,0.3,10,3,279,292,2,0.0,
141,greedy,who co-starred with [Bruce Jones],Bruce Jones,Who's the Man?,Julie Brown|Ricky Tomlinson|Gemma Phoenix,0,0.5022947142465185,0.5080828327864946,0.28184079910146503,0.9047619047619049,0.7,10,7,279,292,2,0.7407407407407405,
141,bfs,who co-starred with [Bruce Jones],Bruce Jones,Family Life,Julie Brown|Ricky Tomlinson|Gemma Phoenix,0,0.4610173767097694,0.2897033685532032,0.4402556860413259,0.8571428571428572,1.0,10,10,279,292,2,0.06249999999999996,
142,llm_react,the director of [The Wasp Woman] also directed which movies,The Wasp Woman,Switchblade Sisters,It Conquered the World|The Masque of the Red Death|The Big Bird Cage,1,0.3929797840841814,6.633499170812601e-05,0.9264392324093816,1.0,1.0,2,2,1005,1323,30,0.0,
142,random_walk,the director of [The Wasp Woman] also directed which movies,The Wasp Woman,Warren William,It Conquered the World|The Masque of the Red Death|The Big Bird Cage,0,0.4760071586776623,0.43133274696036894,0.2815244265487976,0.9333333333333333,0.7,10,7,1005,1323,30,0.14454664914586074,
142,greedy,the director of [The Wasp Woman] also directed which movies,The Wasp Woman,Adventure,It Conquered the World|The Masque of the Red Death|The Big Bird Cage,0,0.7669811623101123,0.8240760947419478,0.6033547245545066,0.927710843373494,1.0,10,10,1005,1323,30,0.46428571428571425,
142,bfs,the director of [The Wasp Woman] also directed which movies,The Wasp Woman,Les Cousins,It Conquered the World|The Masque of the Red Death|The Big Bird Cage,0,0.7771979629621191,0.8240760947419478,0.673577784313245,0.8554216867469879,1.0,10,10,1005,1323,30,0.46428571428571436,
143,llm_react,which person directed the films written by [Damon Beesley],Damon Beesley,Iain Morris,Iain Morris|Ben Palmer,1,0.3992980212567163,4.3084877208099944e-05,0.9542516940190356,1.0,1.0,2,2,4642,5483,10,0.0,
143,random_walk,which person directed the films written by [Damon Beesley],Damon Beesley,Maybe Baby,Iain Morris|Ben Palmer,0,0.49963440533239906,0.5256248895706684,0.28912507045995234,0.8365079365079364,0.7,10,7,4642,5483,10,0.19900497512437815,
143,greedy,which person directed the films written by [Damon Beesley],Damon Beesley,The Inbetweeners Movie,Iain Morris|Ben Palmer,0,0.5957985205719962,0.7109414616021682,0.30616706261308047,0.9288888888888889,0.7,10,7,4642,5483,10,0.3546099290780142,
143,bfs,which person directed the films written by [Damon Beesley],Damon Beesley,comedy,Iain Morris|Ben Palmer,0,0.5745208004094017,0.5153076967230026,0.5116438130329901,0.7777777777777777,1.0,10,10,4642,5483,10,0.126984126984127,
144,llm_react,the actor of [Eye of the Beholder] also starred in which movies,Eye of the Beholder,Jackboots on Whitehall,Double Jeopardy|The Impossible|Black Hawk Down,1,0.9832936412739753,0.9743666605177392,0.9816370118191161,1.0,1.0,2,2,6672,12750,39,1.0,
144,random_walk,the actor of [Eye of the Beholder] also starred in which movies,Eye of the Beholder,vincenzo natali,Double Jeopardy|The Impossible|Black Hawk Down,0,0.6561698347315614,0.6437743223863966,0.5097165007108141,0.9156223893065998,0.8,10,8,6672,12750,39,0.29471032745591946,
144,greedy,the actor of [Eye of the Beholder] also starred in which movies,Eye of the Beholder,2010,Double Jeopardy|The Impossible|Black Hawk Down,0,0.8058490771529269,0.9262847281577115,0.6264223252761604,0.8888888888888888,1.0,10,10,6672,12750,39,0.6946564885496176,
144,bfs,the actor of [Eye of the Beholder] also starred in which movies,Eye of the Beholder,Mortdecai,Double Jeopardy|The Impossible|Black Hawk Down,1,0.7982557431878158,0.7588049964123091,0.7880839723741162,0.8783783783783785,1.0,10,10,6672,12750,39,0.39393939393939387,
145,random_walk,who are the directors of the films starred by [Kristin Booth],Kristin Booth,Big Eyes,William Phillips|Thom Fitzgerald,0,0.5219006099702369,0.4960368644017443,0.3670813343125975,0.8365079365079364,0.7,10,7,8232,10080,14,0.186046511627907,
145,greedy,who are the directors of the films starred by [Kristin Booth],Kristin Booth,2003,William Phillips|Thom Fitzgerald,0,0.7216171178951246,0.9012400158598781,0.451926935549959,0.8795180722891567,1.0,10,10,8232,10080,14,0.6913580246913581,
145,bfs,who are the directors of the films starred by [Kristin Booth],Kristin Booth,Brenda Fricker,William Phillips|Thom Fitzgerald,0,0.6932555980621808,0.6303203748737216,0.6601659491919387,0.8513513513513513,1.0,10,10,8232,10080,14,0.20289855072463767,
146,random_walk,the actor [Guinevere Turner] appeared in the same movie with who,Guinevere Turner,I Shot Andy Warhol,Christien Anholt|Tom Bell,0,0.4133006221083176,0.301388210944168,0.25820603459159197,0.963855421686747,0.6,10,6,7921,9511,15,0.08474576271186435,
146,greedy,the actor [Guinevere Turner] appeared in the same movie with who,Guinevere Turner,biographical,Christien Anholt|Tom Bell,0,0.7086868360358152,0.9230429761552414,0.356332803944352,0.9888888888888889,1.0,10,10,7921,9511,15,0.8039215686274508,
146,bfs,the actor [Guinevere Turner] appeared in the same movie with who,Guinevere Turner,Christien Anholt,Christien Anholt|Tom Bell,1,0.7635087843466511,0.6793074935431767,0.7353524534371995,0.9523809523809523,1.0,10,10,7921,9511,15,0.26829268292682934,
147,random_walk,what genres do the films starred by [Judith Ivey] fall under,Judith Ivey,A Mulher Invisível,Fantasy|Comedy,0,0.5403592300324155,0.4998931866066746,0.3858099973441971,0.8827067669172932,0.8,10,8,4472,5036,11,0.17460317460317468,
147,greedy,what genres do the films starred by [Judith Ivey] fall under,Judith Ivey,Yves Robert,Fantasy|Comedy,0,0.6565022154499582,0.8594673989643761,0.3220530611782814,0.927710843373494,1.0,10,10,4472,5036,11,0.5663956639566395,
147,bfs,what genres do the films starred by [Judith Ivey] fall under,Judith Ivey,Steve Lawrence,Fantasy|Comedy,0,0.5804305448542464,0.3487375137732208,0.7046568983717443,0.86,1.0,10,10,4472,5036,11,0.06638267660631876,
148,random_walk,who acted in the films directed by [Robert Lieberman],Robert Lieberman,It's a Free World...,Craig Sheffer|Camilla Belle|Vinay Virmani,0,0.7002075260356756,0.8142343076311156,0.48174532037718115,0.8680033416875521,0.8,10,8,9836,13351,15,0.4785020804438279,
148,greedy,who acted in the films directed by [Robert Lieberman],Robert Lieberman,Thriller,Craig Sheffer|Camilla Belle|Vinay Virmani,0,0.7453139626648941,0.933401111562966,0.4358524022472953,0.9666666666666666,1.0,10,10,9836,13351,15,0.9999999999999998,
148,bfs,who acted in the films directed by [Robert Lieberman],Robert Lieberman,Travis Walton,Craig Sheffer|Camilla Belle|Vinay Virmani,0,0.6365634893787964,0.41224173235198586,0.6913926080020021,1.0,1.0,10,10,9836,13351,15,0.11764705882352944,
149,random_walk,who acted in the films written by [Rudyard Kipling],Rudyard Kipling,Lisztomania,Bruce Reitherman|Saeed Jaffrey|Sean Connery,0,0.5874553192652463,0.677839335279436,0.33961967592814274,0.8698412698412699,0.7,10,7,2774,3598,19,0.30448717948717957,
149,greedy,who acted in the films written by [Rudyard Kipling],Rudyard Kipling,Alice in Wonderland,Bruce Reitherman|Saeed Jaffrey|Sean Connery,0,0.8704596963670578,0.9475581527719805,0.7350609866740123,0.9489795918367346,1.0,10,10,2774,3598,19,1.0,
149,bfs,who acted in the films written by [Rudyard Kipling],Rudyard Kipling,victor fleming,Bruce Reitherman|Saeed Jaffrey|Sean Connery,0,0.7100903638872328,0.6018188242087467,0.7078995488162545,0.9054054054054054,1.0,10,10,2774,3598,19,0.191919191919192,
150,llm_react,the screenwriter of [Jeremiah Johnson] also wrote which movies,Jeremiah Johnson,"Apocalypse Now, Magnum Force, Extreme Prejudice, Conan the Barbarian",The Life and Times of Judge Roy Bean|Extreme Prejudice|The Young Savages,1,0.9698874096271121,0.9600206079340544,0.9598739745571276,1.0,1.0,2,2,3882,8759,25,1.0,
150,random_walk,the screenwriter of [Jeremiah Johnson] also wrote which movies,Jeremiah Johnson,Steven Hill,The Life and Times of Judge Roy Bean|Extreme Prejudice|The Young Savages,0,0.42048820979237794,0.27485164291637737,0.33931059495201693,0.8826161790017212,0.6,10,6,3882,8759,25,0.08143322475570028,
150,greedy,the screenwriter of [Jeremiah Johnson] also wrote which movies,Jeremiah Johnson,"The Good, the Bad and the Ugly",The Life and Times of Judge Roy Bean|Extreme Prejudice|The Young Savages,0,0.7484015697767896,0.8047798566984309,0.5890227891005336,0.9036144578313253,1.0,10,10,3882,8759,25,0.4222222222222222,
150,bfs,the screenwriter of [Jeremiah Johnson] also wrote which movies,Jeremiah Johnson,Western,The Life and Times of Judge Roy Bean|Extreme Prejudice|The Young Savages,0,0.5777773431904497,0.4362536963555665,0.5709470062564433,0.8571428571428572,1.0,10,10,3882,8759,25,0.11111111111111117,
151,random_walk,what are the movies that have the same actor of [Island of Lost Souls],Island of Lost Souls,Mitchell Altieri,Rembrandt|Sidewalks of London|Glen or Glenda,0,0.7231826827339233,0.8032047350354233,0.5730642996332712,0.8241820768136559,0.8,10,8,5909,10162,41,0.4749034749034749,
